brazo,imagen,EN,SD,FE,MG,MI_vis,MI_ir,SF,SSIM,PSNR,Qabf,Nabf,SCD,VIF,FMI,Q0,QW,QE
ruido_0.05,APC_1_view_2_fk_ref_01_005,6.900841072002784,0.11621835082769394,1.132316159754122,0.04742387682199478,0.8500562085170209,0.5222663982188567,26.572361295427125,0.37132105778013896,20.260380462456354,0.15184860695343708,0.4928857251926887,0.8857079389205458,0.12371833981809746,0.011486964106238647,0.2477251626359169,0.5611579663726887,0.057090364961975434
ruido_0.10,APC_1_view_2_fk_ref_01_005,7.244497874304173,0.1445716768503189,1.1887046704581306,0.09043034166097641,0.42400674017551865,0.2958607492681562,51.40400965552903,0.15011745456420708,17.726757324985407,0.08970010699326471,0.7213660456806598,0.6389335507369375,0.07364989558341925,0.004011584637019779,0.1009393266951561,0.42939064796959214,0.025613273348825905
ruido_0.20,APC_1_view_2_fk_ref_01_005,7.631929413272553,0.21762672066688538,1.2522759058763933,0.17315447330474854,0.1511058101896517,0.11298431255383645,98.56464052131125,0.048839887107325494,13.55757706194286,0.045234640857728346,0.8552503131391614,0.3598548719243839,0.03981991558049017,0.0019084840351893256,0.03503886062278171,0.30184456184169367,0.008003161530574994
PiramideLaplace,APC_1_view_2_fk_ref_01_005,7.01095219550369,0.138235941529274,1.1503836102587564,0.023266272619366646,2.3199285388423454,0.9931608117580458,13.736827770346574,0.7791971362081844,18.63797418334588,0.4866228800653558,0.12393261766176225,1.2992002453318596,0.44578386251214674,0.20733215334054944,0.7806614087042788,0.9015132077935384,0.14547925586217397
RatioPiramide,APC_1_view_2_fk_ref_01_005,6.829758553723269,0.11749593913555145,1.1206526707266096,0.022496141493320465,1.264567678241891,0.9134266266873075,12.521077183735963,0.8010776342148915,21.160038536272175,0.4621032474747258,0.19084731846675043,1.2522216159762458,0.3776610538265264,0.1509411556047628,0.7510112561834746,0.8692095710114212,0.14098442660269767
DWT,APC_1_view_2_fk_ref_01_005,6.742167960627153,0.11312181502580643,1.1062804742116714,0.02465229108929634,1.4217974815664882,0.8024334405482557,14.259386867614367,0.7719476640314488,21.22356982369199,0.46212233013883713,0.2349963382317959,1.1636895593963081,0.3237086869588538,0.14850118006113666,0.7368826731583265,0.8602261199143058,0.13236698412679143
DTCWT,APC_1_view_2_fk_ref_01_005,6.745769838401358,0.11364366114139557,1.1068714839692702,0.02322244457900524,1.4236450679370232,0.8287624085614472,13.754241073914404,0.7938928279465244,21.235192936393833,0.5229403420251604,0.16222921927395428,1.1844177765629944,0.38482677936650017,0.18263417877096644,0.7736500466664126,0.8840527820866364,0.1413787706303898
Curvelet,APC_1_view_2_fk_ref_01_005,6.71961021347533,0.11168725788593292,1.1025791135570573,0.02364770881831646,1.4725486956019445,0.8055411251335926,13.857162040463123,0.7860943536089893,21.28882158975866,0.4612090657794164,0.19852747056486078,1.148595882915077,0.3275718865287196,0.15387429593804036,0.7438069425531223,0.8648561274132947,0.13541643420073826
TopHat_Clasico,APC_1_view_2_fk_ref_01_005,6.9459606251969515,0.13152509927749634,1.1397195470614918,0.0442679338157177,1.0288597277172196,0.6941632473849344,23.16732591235055,0.6172192981182562,19.974340077483898,0.3042029159151314,0.607579039536628,1.1710912325673142,0.36071499920614636,0.15034381925244167,0.6225153520226108,0.7807953540998359,0.19259743087472087
Propuesta_Novedosa,APC_1_view_2_fk_ref_01_005,7.045654748236603,0.14113368093967438,1.1560777366462798,0.033420342952013016,1.0796457514727213,0.7898605712310289,18.763704292279616,0.7099922034349521,19.92036455754878,0.4524489053858037,0.4201050022967568,1.3596087594339425,0.4388043235286617,0.1643260979250314,0.7191195484092697,0.8251997427941787,0.14253825766583422
base,APC_1_view_3_fk_ref_02_005,6.908715864212016,0.13303756713867188,1.0757952125036427,0.016078868880867958,1.9361633092657613,1.0347438893798815,8.497927798977065,0.8088723127554793,20.481251474012396,0.34928732147329533,3.9949529408573363e-07,0.9844248125641087,0.3336643817229913,0.1529013932202889,0.7149838829311354,0.7570397485957008,0.31977997107554407
desenfoque_5,APC_1_view_3_fk_ref_02_005,6.8728922819767,0.13106493651866913,1.070216919949578,0.009628033265471458,1.7910119086807308,1.019066039718608,3.7334170733955925,0.7631493513860383,20.371640085715015,0.15187870831643058,0.00646720761818362,0.9038159939987889,0.2644683006012018,0.09082923606975381,0.49887972429860444,0.5158634053983201,0.15366101289000392
desenfoque_11,APC_1_view_3_fk_ref_02_005,6.857319416485833,0.12962733209133148,1.0677919810073324,0.006711625028401613,1.771273177698928,0.9905886315332177,2.3557920617873687,0.7219205455979238,20.256979024083233,0.08132809547725821,0.00676998624021298,0.8352907225229066,0.21917669387676364,0.05996975862059098,0.35666908025769956,0.3336245360805997,0.055076205090116896
ruido_0.02,APC_1_view_3_fk_ref_02_005,6.983670473851877,0.13453955948352814,1.0874668186009995,0.02482466585934162,1.5264130757341872,0.8658237368951955,13.261061065691782,0.6700176792431163,20.291611941567254,0.24683147303318806,0.14493911171373142,0.961984427353388,0.21212182749899738,0.0391304442711815,0.5238241742073534,0.6996012892947033,0.23613732432236978
ruido_0.05,APC_1_view_3_fk_ref_02_005,7.168464383892792,0.14218775928020477,1.1162421232493867,0.048371341079473495,1.0474280244255414,0.6378061577082357,26.8996598532101,0.37610556351116886,19.408268810268872,0.1623321778426678,0.4235939428632402,0.8692275893493557,0.12113564243963204,0.012377602707706914,0.28075456195987497,0.5701376631864867,0.12075010624952431
ruido_0.10,APC_1_view_3_fk_ref_02_005,7.441930433799774,0.1662350445985794,1.1588250681923349,0.09115753322839737,0.5897189604659417,0.39532062777494203,51.61535664702126,0.15972219357564704,17.229597249484037,0.10219632188030735,0.6662127616537362,0.6726080389763079,0.07303826894324432,0.004343257846777641,0.1228486003774769,0.43156264286271384,0.04806763071972034
ruido_0.20,APC_1_view_3_fk_ref_02_005,7.722639836304673,0.23123931884765625,1.202535916525793,0.17263005673885345,0.23319667353664775,0.16688998451666967,98.29038894103965,0.05423424265036238,13.382068542771599,0.05394050497810221,0.8241279389941041,0.39779540946574704,0.039169811907038284,0.0019379037979001138,0.04466126060389325,0.2964721594683226,0.01186223538282059
PiramideLaplace,APC_1_view_3_fk_ref_02_005,7.279028363312885,0.1628478467464447,1.133458665668164,0.02808215655386448,2.4009883646645984,1.2536928485597088,16.014414593271628,0.7354318820803086,17.501533532255102,0.485589473265288,0.11525381253279664,1.1832178422304809,0.44242282711160985,0.22250669365454243,0.7809417104779778,0.9073317099071112,0.35708070238933914
RatioPiramide,APC_1_view_3_fk_ref_02_005,7.072155184945428,0.1460523158311844,1.1012452733015776,0.02712826430797577,1.4234503617039822,0.9500910829806013,14.829208790616965,0.759409640354116,20.07294774735692,0.48122099745796,0.18194093715049403,1.163118430155751,0.352322583067878,0.14008492932446245,0.7481133682396741,0.8638754016779692,0.32219774859274114
DWT,APC_1_view_3_fk_ref_02_005,7.038348461609159,0.14152857661247253,1.0959810372509984,0.02943417802453041,1.5995160631814187,0.9140251944992743,16.616991284264756,0.7313811886831683,20.10736315435411,0.4787675429207074,0.2275182805279404,1.0810169892963586,0.3023923982272715,0.14629607778533626,0.7393970169181601,0.8626125391180542,0.3195811271455189
DTCWT,APC_1_view_3_fk_ref_02_005,7.028657634526973,0.14204402267932892,1.0944720237693149,0.028016237542033195,1.5972336495163029,0.9438806646070856,16.057873272069166,0.7526275363359005,20.12170455175941,0.5469908069673323,0.1574660152596455,1.0987745554085007,0.3675938892630983,0.18794709213228836,0.776143992121717,0.8884287978473164,0.3464511676983536
Curvelet,APC_1_view_3_fk_ref_02_005,7.020440118612148,0.14016002416610718,1.0931924279003293,0.02846384607255459,1.6570914041329738,0.9196725407395414,16.161447249934728,0.7437772092572624,20.16433570618465,0.4857528894575915,0.19313541204652648,1.0644151833586075,0.3088083697302909,0.15441350003501617,0.7470368178550789,0.8677099483222402,0.33075991098992275
TopHat_Clasico,APC_1_view_3_fk_ref_02_005,7.220287564378461,0.1617814302444458,1.1243118037166342,0.05452753230929375,1.1174475757720104,0.78358941991636,28.33557117506356,0.5764615399862469,18.719901955157678,0.30406952803859105,0.6170547934904638,1.0624852455403133,0.3307770729075511,0.15503667483307973,0.6219829097338478,0.7660585939203731,0.36963960155918457
Propuesta_Novedosa,APC_1_view_3_fk_ref_02_005,7.2950922812686665,0.17054900527000427,1.1359600691663743,0.04076368361711502,1.1977877959125927,0.8427039516433676,22.178588034552472,0.6656959807726595,18.795662882795973,0.4835187980332073,0.40760352221761664,1.231778518616541,0.4107837455529626,0.16081129389264376,0.7201484825342355,0.8248411808016148,0.36164414100810566
base,APC_3_view_1_fk_bar_06_005,6.388863284070648,0.09042411297559738,1.1709376474279576,0.013487454503774643,1.2576928176590794,1.3572310450354264,7.373475125785143,0.8594020290405571,24.47926172085942,0.3626025529723433,3.688895192898079e-07,1.0823119396479501,0.3557399874361047,0.15976510436153915,0.7282156555712221,0.7832228162098169,0.1822808920984757
desenfoque_5,APC_3_view_1_fk_bar_06_005,6.3135155723125465,0.08814310282468796,1.1571280746726462,0.008620651438832283,1.124421754043023,1.325067634084978,3.4707137789031153,0.8176417675702252,24.283399419494963,0.2052552112337821,0.006029189727820196,0.9821639107948527,0.2960511454427997,0.12096662023046774,0.5202126845630312,0.5662125988915274,0.09958073308849588
desenfoque_11,APC_3_view_1_fk_bar_06_005,6.26408513651971,0.08620837330818176,1.148068566646717,0.006233492400497198,1.0947258497587093,1.2560423274281396,2.270508883209798,0.7826960913925309,24.0630207684522,0.10885864384670826,0.007492779883826495,0.8896225444990435,0.24542964183286564,0.07749937289284586,0.3907069197552564,0.3858812855675859,0.04572801214197844
ruido_0.02,APC_3_view_1_fk_bar_06_005,6.495165042846949,0.09256453067064285,1.1904204138927408,0.02317400462925434,0.9125950720690703,1.1186163413213934,12.589998469687988,0.6954472221981478,24.017901630343786,0.24474263357052087,0.20528017667601822,1.024377572308743,0.21898758109008631,0.03697061301364806,0.4872010466650384,0.7167633756888859,0.1372611599610415
ruido_0.05,APC_3_view_1_fk_bar_06_005,6.744458533576817,0.10324234515428543,1.2361104092135278,0.04741957038640976,0.570682462009908,0.7164021899635623,26.539821537508825,0.36997685468392716,22.173807126106382,0.15084925441504915,0.5093822961736876,0.8263549772901688,0.1253673983383211,0.01052501192522307,0.23353072495873803,0.5918177513576816,0.07428222967700238
ruido_0.10,APC_3_view_1_fk_bar_06_005,7.14832008365699,0.13439716398715973,1.310129318730117,0.09042789787054062,0.27356042073395337,0.3391018948225582,51.429138999131766,0.15025455523258718,18.688023799849574,0.08988385439629512,0.7229471345449467,0.547407224899474,0.075193333826839,0.004040416835986093,0.09903650423649298,0.45795479282496604,0.03320689926788554
ruido_0.20,APC_3_view_1_fk_bar_06_005,7.691740667611364,0.21414339542388916,1.409726319299213,0.17532089352607727,0.09554692660957904,0.11718316201441814,99.59169175678458,0.048952352256117965,13.808171767847966,0.045997687409042004,0.8500018858021609,0.2990458144753726,0.041093293781568306,0.0017738288810497604,0.03556537354596504,0.3124229456740913,0.0069287970618293416
PiramideLaplace,APC_3_view_1_fk_bar_06_005,6.665118644978261,0.10585512965917587,1.221569158544661,0.022313226014375687,1.3957596759953699,1.4926810972755113,13.476045631842462,0.8017081114053806,21.615751894017315,0.46616357944782966,0.13580786424735944,1.085864086715711,0.41489547572376057,0.19594474038356627,0.7697264473845713,0.9092937670112764,0.17782157358349185
RatioPiramide,APC_3_view_1_fk_bar_06_005,6.677224895306987,0.10635534673929214,1.2237879670632963,0.02252628654241562,0.9740034350637075,1.3231624755050355,13.278775014169042,0.8140313017874441,23.647212382249805,0.4594916154164577,0.2030200547215327,1.297829406389972,0.38086235055371687,0.1495948616967501,0.7553395543247846,0.8981973484022514,0.1770181891706601
DWT,APC_3_view_1_fk_bar_06_005,6.568424159105046,0.09955544769763947,1.2038471931850425,0.023660939186811447,1.0721182661842317,1.1948245046490407,13.926500542962607,0.7887794778847752,23.828863378750114,0.43909971021208316,0.24202429457247115,1.1507035399503176,0.3225835070863271,0.1373701004648697,0.7306533627078097,0.8738109273767447,0.15825136169240997
DTCWT,APC_3_view_1_fk_bar_06_005,6.588504200231506,0.10111367702484131,1.2075274215874092,0.02247585356235504,1.0495076954372977,1.2640044483750417,13.590533327346266,0.8119817691845637,23.79344181953167,0.48878498479618604,0.1797518257606659,1.1812689687696427,0.37590882313305113,0.16886991734434487,0.7660549953225008,0.9033202961092571,0.17554863655756342
Curvelet,APC_3_view_1_fk_bar_06_005,6.551547557667467,0.09838268905878067,1.2007540845825828,0.022888721898198128,1.1068568967172427,1.1997251998244334,13.752930704773664,0.8023334315296011,23.902176609763096,0.43213646305321174,0.20856172814483867,1.1383437598074164,0.32595590271526986,0.1396636533592293,0.7363983703025935,0.8815735943309866,0.17185494866185475
TopHat_Clasico,APC_3_view_1_fk_bar_06_005,6.852190647450598,0.12037898600101471,1.255855328201907,0.04148518294095993,0.8558320501707811,0.953975949428544,22.1486048189836,0.6373700252726704,21.824256021520814,0.3042160152103425,0.5977646259621322,1.1534155957171377,0.361377252552848,0.13659972820950672,0.6170382709184296,0.7859633978813663,0.23330039829971982
Propuesta_Novedosa,APC_3_view_1_fk_bar_06_005,6.941350816708336,0.13289260864257812,1.272196419596872,0.03191526606678963,0.8806219687360078,1.130160963579911,18.32845796143014,0.731685081066782,21.22568188515031,0.43456814078272016,0.4299336482391626,1.3331378924724495,0.4400556316009643,0.16510092553220912,0.7156423101941523,0.818678275617968,0.17426417784956422
base,APC_3_view_2_fk_NL_01_005,6.594570304188615,0.11678264290094376,1.1038279264504953,0.012647480703890324,1.489739771405362,1.1429235403967322,6.070523063447797,0.8487911757286695,20.486140497459647,0.34655178794123975,1.3243939822482672e-06,1.1186930907154709,0.3377126366931341,0.13753593795179703,0.7080578362802409,0.7633359870423397,0.1608156764804687
desenfoque_5,APC_3_view_2_fk_NL_01_005,6.540958027966643,0.1155749261379242,1.0948540699345064,0.007780806627124548,1.4108581721028581,1.1366274662163902,2.9545671670418967,0.805318832538888,20.434008718662916,0.1929727786930109,0.004242872848586238,1.0729645476802776,0.2787579911117542,0.1111679469534662,0.49462512625645466,0.5784862503451672,0.09889521031697467
desenfoque_11,APC_3_view_2_fk_NL_01_005,6.514835484437055,0.11450742930173874,1.090481564717667,0.00533689558506012,1.424350378315521,1.115451763455905,1.9238868206806343,0.7628021823717615,20.368116062101272,0.08609433119041446,0.004839315631615964,1.025339130876698,0.2219026137042407,0.07353943213780816,0.34642505638345616,0.4073646533956576,0.046371487364172154
ruido_0.02,APC_3_view_2_fk_NL_01_005,6.737104752806882,0.11845149099826813,1.1276859638371215,0.02236870862543583,1.134627114526154,0.9575650273828867,11.867778187646527,0.6842545777498289,20.295921009281148,0.22805413080910583,0.22081334882340156,1.084128454302458,0.2001341535304812,0.025124569259599983,0.46414415330442604,0.6687335330355658,0.10812437928860914
ruido_0.05,APC_3_view_2_fk_NL_01_005,6.9823857088751655,0.1268848180770874,1.1687421595626686,0.04670723155140877,0.759530885107633,0.6739885667979816,26.163212789665113,0.35830168639988236,19.41710637485649,0.13122931716845326,0.5488382823289033,0.9445826181911806,0.10890604928674993,0.005665093994106125,0.2127793205226171,0.49735252250709033,0.045973565459075716
ruido_0.10,APC_3_view_2_fk_NL_01_005,7.333005065280489,0.15391986072063446,1.2274303559578867,0.09034426510334015,0.42441050118557866,0.39213060817418344,51.39374785402454,0.13941448812924884,17.21980961044516,0.07118416120492486,0.7759178863378118,0.6966913776919907,0.06329228652355742,0.0022297503092979887,0.08309860867503509,0.34965881652670994,0.014326851572079524
ruido_0.20,APC_3_view_2_fk_NL_01_005,7.74037441374494,0.22495897114276886,1.2956176134247446,0.17436809837818146,0.1598953261673085,0.1515963394419076,99.36558095262455,0.04370040619879832,13.300554337182188,0.03462904884938049,0.8995336050181092,0.39407302554695545,0.03409491524262835,0.0014603515947446796,0.027371967319605145,0.23775392670303153,0.0038998278045704066
PiramideLaplace,APC_3_view_2_fk_NL_01_005,6.972008757697724,0.13962294161319733,1.1670052202364174,0.02045970782637596,1.8681765986236227,1.133284331320179,10.568350488143452,0.7821538563438484,17.54085779880769,0.4336270610546692,0.14622313226070657,1.2511213751363237,0.38757734884171535,0.16626993653322594,0.7390337129071072,0.8553384738289869,0.14516404613599018
RatioPiramide,APC_3_view_2_fk_NL_01_005,6.857871188941685,0.12950211763381958,1.1479003763969247,0.021219193935394287,0.9499408369468727,1.124501319062726,11.02086712743371,0.7953883715150932,20.109161323515522,0.412467370667321,0.24199666013210758,1.275640250336474,0.36333093659712423,0.13372329674020478,0.6951741763979588,0.8497480118022906,0.1325267356744432
DWT,APC_3_view_2_fk_NL_01_005,6.7508038833886115,0.12181609123945236,1.1299789840350563,0.02221428044140339,1.2241450515317434,1.0173258226926989,11.462815573559801,0.7790532340292915,20.28329072831561,0.4081938077618477,0.2643793086221089,1.1569291847794096,0.30682253275642835,0.11835307674374265,0.7045763432302903,0.8265141789738899,0.13178394414769998
DTCWT,APC_3_view_2_fk_NL_01_005,6.74883584030656,0.12230207026004791,1.1296495644043267,0.020587418228387833,1.2054897395433635,1.0421298926341116,10.683649018637471,0.8039491775516787,20.29605926399889,0.4482467277540099,0.1925153045619607,1.1750146063857136,0.35588139229197546,0.14427074094027492,0.7417529199680218,0.8608122736707643,0.14298977176966876
Curvelet,APC_3_view_2_fk_NL_01_005,6.729575960597051,0.12082288414239883,1.1264257617753777,0.021291309967637062,1.270399782151697,1.0230520486558472,10.990677859670026,0.7935963003474877,20.327816604880976,0.39570375213033543,0.2316710530641631,1.150410920385139,0.30983492024999565,0.11750202351401062,0.7124016133958371,0.8360564473444498,0.13983009729006632
TopHat_Clasico,APC_3_view_2_fk_NL_01_005,6.946209205651188,0.135447159409523,1.1626867787420883,0.03917071968317032,0.9127814162719463,0.76544632926887,18.48379107852808,0.632091991813356,19.548038829884568,0.25285594525451965,0.6365135800313234,1.1691742534349983,0.35675549471163803,0.11803776821004464,0.5901452707557571,0.730642139189299,0.2092196409986573
Propuesta_Novedosa,APC_3_view_2_fk_NL_01_005,6.930555489569813,0.13881923258304596,1.1600665915022352,0.029166635125875473,0.9259136376954771,0.8871204203535651,14.190983958640212,0.7304596397391427,19.49656088250763,0.38399479762349753,0.45054188192929207,1.232812141707484,0.41962255264412046,0.14089706727984486,0.6908929936398358,0.7891746179689867,0.14683900202075975
base,APC_3_view_3_fk_NL_05_005,6.788089880240852,0.1211714968085289,1.180003871934584,0.013265455141663551,1.7141976466351796,1.0485680826200843,5.689823889310352,0.8185424913476473,18.654155211652704,0.3155323944537714,1.0987644495668326e-06,1.1267083467977248,0.30221719675071723,0.13644098388665152,0.6902626266578128,0.7372756784508572,0.06872532056332395
desenfoque_5,APC_3_view_3_fk_NL_05_005,6.757254403263798,0.12006895244121552,1.1746436037490098,0.008717323653399944,1.6482697119382619,1.029350365183369,3.090390494392311,0.7768784111948099,18.627140215385577,0.18623407743896245,0.003653327211630078,1.0913621465418764,0.25906904117211166,0.09759016282019796,0.5063032871484562,0.6071574887483713,0.09828255349293676
desenfoque_11,APC_3_view_3_fk_NL_05_005,6.737111778503852,0.11888793855905533,1.1711421216491855,0.006138930097222328,1.6800614019910136,0.9896938334291976,2.1049705418721647,0.7319984784220117,18.58421163493466,0.0889282397835972,0.004244715932651443,1.0446123052587333,0.21336947584932303,0.06165990078628358,0.3685386448474199,0.45455975935177095,0.06711361816773152
ruido_0.02,APC_3_view_3_fk_NL_05_005,6.902692102358155,0.12287083268165588,1.1999256862028898,0.02271277643740177,1.3179864837438453,0.855013321659213,11.694753080417355,0.6715061266382567,18.528164626983003,0.22126816209761355,0.1841986170768917,1.0998735419680998,0.1913616205765855,0.026506615268933928,0.48115176323913017,0.6388912963397136,0.04984277672919152
ruido_0.05,APC_3_view_3_fk_NL_05_005,7.074998302778587,0.1311282068490982,1.2298784398112779,0.04683615639805794,0.8710173644593243,0.5649295692079439,26.09640013881891,0.3670923779478371,17.923282456270037,0.1349052455921642,0.5070687723295226,0.9829948904415746,0.10857505787175825,0.00389288461380855,0.23684474752781637,0.4448821793742607,0.023934028565738993
ruido_0.10,APC_3_view_3_fk_NL_05_005,7.36694705457253,0.15701285004615784,1.2806291905528249,0.09014918655157089,0.48017750370681334,0.3199202199259701,51.08112822144063,0.14924016736929263,16.27441273175179,0.07472216205849697,0.7597968054701262,0.749766060135924,0.06536465942369654,0.0015453280413073452,0.09563812910477036,0.2651302418324798,0.005848425980265904
ruido_0.20,APC_3_view_3_fk_NL_05_005,7.756044128478035,0.2275949865579605,1.348267666452119,0.17458409070968628,0.18202272957321422,0.12845469189060768,99.30825151634315,0.04695994697423054,12.877205434196377,0.03371281724439408,0.9055454737186904,0.44230530308272376,0.03485836934405137,0.0012192846974075065,0.030852642992131196,0.14668646773292904,0.0020626930979852983
PiramideLaplace,APC_3_view_3_fk_NL_05_005,7.1520055938699585,0.1690780073404312,1.2432649599160746,0.02145656943321228,2.142351016418145,0.938954689613962,9.450315315283245,0.7459750716536573,15.694748187248837,0.41332795481459905,0.14599170870780967,1.2967427104804974,0.3471672401276418,0.15557567939078545,0.7212940023184055,0.7861954307986456,0.0607046689288488
